contractSymbol,strike,lastPrice,bid,ask,impliedVolatility,expiry,option_type,market_price,spot_price,sigma,ticker,bs_price,mispricing,mispricing_pct
JNJ260904C00235000,235.0,29.49,28.05,32.0,0.397466962890625,2026-09-04,call,30.025,263.3999938964844,0.1811112471439543,JNJ,29.68746124917385,-0.33753875082614826,-1.1241923424684372
JNJ260904C00250000,250.0,16.8,16.35,17.9,0.2848582257080078,2026-09-04,call,17.125,263.3999938964844,0.1811112471439543,JNJ,16.02643649856134,-1.0985635014386617,-6.414969351466637
JNJ260904C00260000,260.0,10.35,9.4,11.2,0.2687451055908203,2026-09-04,call,10.3,263.3999938964844,0.1811112471439543,JNJ,8.8596608008217,-1.4403391991783003,-13.983875720177672
JNJ260904C00265000,265.0,7.11,6.8,8.85,0.2726513165283203,2026-09-04,call,7.824999999999999,263.3999938964844,0.1811112471439543,JNJ,6.155728684394973,-1.6692713156050267,-21.332540774505134
JNJ260904C00280000,280.0,2.51,1.97,3.15,0.2520826745605469,2026-09-04,call,2.56,263.3999938964844,0.1811112471439543,JNJ,1.5228253840378017,-1.0371746159621984,-40.514633436023374
JNJ260821P00145000,145.0,0.05,0.0,1.06,1.1108442895507813,2026-08-21,put,0.53,263.3999938964844,0.1811112471439543,JNJ,8.054594515812514e-36,-0.53,-100.0
JNJ260821P00150000,150.0,0.1,0.0,0.4,0.914063359375,2026-08-21,put,0.2,263.3999938964844,0.1811112471439543,JNJ,4.3433165170935115e-32,-0.2,-100.0
JNJ260821P00160000,160.0,0.49,0.0,0.0,0.500005,2026-08-21,put,0.49,263.3999938964844,0.1811112471439543,JNJ,1.4453736928066962e-25,-0.49,-100.0
JNJ260821P00165000,165.0,0.13,0.0,2.13,1.0161182006835938,2026-08-21,put,1.065,263.3999938964844,0.1811112471439543,JNJ,1.0038152271329566e-22,-1.065,-100.0
JNJ260821P00170000,170.0,0.59,0.0,2.13,0.960693752441406,2026-08-21,put,1.065,263.3999938964844,0.1811112471439543,JNJ,3.92226473487057e-20,-1.065,-100.0
JNJ260821P00175000,175.0,0.15,0.0,0.08,0.5664105859375,2026-08-21,put,0.04,263.3999938964844,0.1811112471439543,JNJ,9.020171743985947e-18,-0.039999999999999994,-99.99999999999997
JNJ260821P00180000,180.0,0.03,0.0,0.1,0.5429733203125001,2026-08-21,put,0.05,263.3999938964844,0.1811112471439543,JNJ,1.2717207686842383e-15,-0.04999999999999873,-99.99999999999746
JNJ260821P00185000,185.0,0.15,0.0,0.3,0.579105771484375,2026-08-21,put,0.15,263.3999938964844,0.1811112471439543,JNJ,1.1405818679887616e-13,-0.14999999999988595,-99.99999999992397
JNJ260821P00190000,190.0,0.39,0.0,0.31,0.5429733203125001,2026-08-21,put,0.155,263.3999938964844,0.1811112471439543,JNJ,6.730315518427481e-12,-0.1549999999932697,-99.99999999565786
JNJ260821P00195000,195.0,0.09,0.0,0.38,0.5190477783203125,2026-08-21,put,0.19,263.3999938964844,0.1811112471439543,JNJ,2.6944498555781713e-10,-0.189999999730555,-99.99999985818685
JNJ260821P00200000,200.0,0.02,0.0,0.1,0.43945873046875,2026-08-21,put,0.05,263.3999938964844,0.1811112471439543,JNJ,7.52787586939423e-09,-0.04999999247212413,-99.99998494424825
JNJ260821P00205000,205.0,0.11,0.05,0.37,0.4926808544921875,2026-08-21,put,0.21,263.3999938964844,0.1811112471439543,JNJ,1.5063048946279323e-07,-0.20999984936951052,-99.99992827119549
JNJ260821P00210000,210.0,0.07,0.02,0.31,0.438482177734375,2026-08-21,put,0.165,263.3999938964844,0.1811112471439543,JNJ,2.211129923068787e-06,-0.16499778887007693,-99.99865992125875
JNJ260821P00215000,215.0,0.1,0.0,0.37,0.41211525390625,2026-08-21,put,0.185,263.3999938964844,0.1811112471439543,JNJ,2.434807730600317e-05,-0.184975651922694,-99.98683887713189
JNJ260821P00220000,220.0,0.17,0.01,0.52,0.3979552392578125,2026-08-21,put,0.265,263.3999938964844,0.1811112471439543,JNJ,0.0002053628548402582,-0.2647946371451598,-99.92250458307915
JNJ260821P00225000,225.0,0.26,0.18,0.53,0.358404853515625,2026-08-21,put,0.355,263.3999938964844,0.1811112471439543,JNJ,0.001353043174981361,-0.3536469568250186,-99.61886107747004
JNJ260821P00230000,230.0,0.33,0.26,0.73,0.3410710424804687,2026-08-21,put,0.495,263.3999938964844,0.1811112471439543,JNJ,0.007094497280774437,-0.48790550271922556,-98.56676822610618
JNJ260821P00232500,232.5,0.41,0.01,0.82,0.3288641333007812,2026-08-21,put,0.415,263.3999938964844,0.1811112471439543,JNJ,0.01499561311347597,-0.400004386886524,-96.38659924976483
JNJ260821P00235000,235.0,0.53,0.36,0.83,0.3079903186035155,2026-08-21,put,0.595,263.3999938964844,0.1811112471439543,JNJ,0.030136463951166315,-0.5648635360488337,-94.93504807543424
JNJ260821P00237500,237.5,0.69,0.48,0.94,0.2956613403320312,2026-08-21,put,0.71,263.3999938964844,0.1811112471439543,JNJ,0.05770767286613676,-0.6522923271338632,-91.87215875124835
JNJ260821P00240000,240.0,0.9,0.85,1.12,0.2871165039062499,2026-08-21,put,0.985,263.3999938964844,0.1811112471439543,JNJ,0.10551272148492874,-0.8794872785150712,-89.28804858021027
JNJ260821P00242500,242.5,1.09,0.91,1.23,0.27149166015625,2026-08-21,put,1.07,263.3999938964844,0.1811112471439543,JNJ,0.1845926370200779,-0.8854073629799222,-82.74835168036655
JNJ260821P00245000,245.0,1.38,1.31,1.52,0.2655102746582031,2026-08-21,put,1.415,263.3999938964844,0.1811112471439543,JNJ,0.3096451242130769,-1.1053548757869232,-78.11695235243273
JNJ260821P00247500,247.5,1.78,1.65,1.88,0.2601392346191406,2026-08-21,put,1.765,263.3999938964844,0.1811112471439543,JNJ,0.49905937611748996,-1.26594062388251,-71.72468123980227
JNJ260821P00250000,250.0,2.25,2.2,2.35,0.2563550927734375,2026-08-21,put,2.2750000000000004,263.3999938964844,0.1811112471439543,JNJ,0.774414472845681,-1.5005855271543194,-65.95980339139864
JNJ260821P00252500,252.5,3.04,2.7,2.95,0.2541578491210938,2026-08-21,put,2.825,263.3999938964844,0.1811112471439543,JNJ,1.1593690786125137,-1.6656309213874865,-58.96038659778713
JNJ260821P00255000,255.0,3.54,3.35,3.7,0.253486469116211,2026-08-21,put,3.5250000000000004,263.3999938964844,0.1811112471439543,JNJ,1.6779920773794572,-1.8470079226205431,-52.39738787576008
JNJ260821P00257500,257.5,4.3,4.15,4.5,0.2499464654541015,2026-08-21,put,4.325,263.3999938964844,0.1811112471439543,JNJ,2.352718965119493,-1.972281034880507,-45.60187363885566
JNJ260821P00260000,260.0,5.3,5.05,5.45,0.2472609454345703,2026-08-21,put,5.25,263.3999938964844,0.1811112471439543,JNJ,3.202228431345361,-2.047771568654639,-39.00517273627884
JNJ260821P00262500,262.5,6.27,6.1,6.7,0.2503737072753906,2026-08-21,put,6.4,263.3999938964844,0.1811112471439543,JNJ,4.239582250348477,-2.1604177496515238,-33.75652733830506
JNJ260821P00265000,265.0,8.75,6.6,8.55,0.2695385546875,2026-08-21,put,7.575,263.3999938964844,0.1811112471439543,JNJ,5.4709407783779795,-2.1040592216220206,-27.77635936134681
JNJ260821P00267500,267.5,10.17,8.0,9.9,0.266608896484375,2026-08-21,put,8.95,263.3999938964844,0.1811112471439543,JNJ,6.895061648376554,-2.054938351623445,-22.960205046072012
JNJ260821P00270000,270.0,10.5,10.0,10.7,0.2386550744628906,2026-08-21,put,10.35,263.3999938964844,0.1811112471439543,JNJ,8.503638778385096,-1.8463612216149041,-17.83923885618265
JNJ260821P00280000,280.0,27.75,16.8,19.95,0.3195258477783202,2026-08-21,put,18.375,263.3999938964844,0.1811112471439543,JNJ,16.44201698046865,-1.932983019531349,-10.519635480442716
JNJ260821P00290000,290.0,37.19,25.1,28.25,0.321173780517578,2026-08-21,put,26.675,263.3999938964844,0.1811112471439543,JNJ,25.8103743259268,-0.8646256740731992,-3.2413333610991537
JNJ260821P00300000,300.0,46.5,35.3,37.95,0.3734193518066406,2026-08-21,put,36.625,263.3999938964844,0.1811112471439543,JNJ,35.658211675087955,-0.966788324912045,-2.639695085084082
JNJ260821P00310000,310.0,57.95,44.65,48.65,0.4909718872070313,2026-08-21,put,46.65,263.3999938964844,0.1811112471439543,JNJ,45.609628575374984,-1.0403714246250146,-2.2301638255627325
JNJ260828P00185000,185.0,0.66,0.0,0.51,0.5566450585937501,2026-08-28,put,0.255,263.3999938964844,0.1811112471439543,JNJ,4.6264855456015594e-11,-0.2549999999537351,-99.99999998185692
JNJ260828P00190000,190.0,0.49,0.0,0.32,0.5380905566406251,2026-08-28,put,0.16,263.3999938964844,0.1811112471439543,JNJ,1.1959591373042423e-09,-0.15999999880404087,-99.99999925252554
JNJ260828P00195000,195.0,0.42,0.0,0.4,0.5195360546875,2026-08-28,put,0.2,263.3999938964844,0.1811112471439543,JNJ,2.2791836548240008e-08,-0.19999997720816345,-99.99998860408172
JNJ260828P00200000,200.0,0.83,0.01,0.28,0.454107021484375,2026-08-28,put,0.145,263.3999938964844,0.1811112471439543,JNJ,3.274408807339173e-07,-0.14499967255911925,-99.99977417870294
JNJ260828P00205000,205.0,1.14,0.0,0.58,0.4760794580078125,2026-08-28,put,0.29,263.3999938964844,0.1811112471439543,JNJ,3.6199778922031472e-06,-0.28999638002210776,-99.9987517317613
JNJ260828P00210000,210.0,0.92,0.03,0.86,0.47461462890625,2026-08-28,put,0.445,263.3999938964844,0.1811112471439543,JNJ,3.138775227176042e-05,-0.44496861224772827,-99.9929465725232
JNJ260828P00215000,215.0,1.05,0.15,0.72,0.4182187084960937,2026-08-28,put,0.435,263.3999938964844,0.1811112471439543,JNJ,0.0002172592247084333,-0.43478274077529155,-99.95005535064175
JNJ260828P00220000,220.0,0.39,0.03,0.75,0.3828186718749999,2026-08-28,put,0.39,263.3999938964844,0.1811112471439543,JNJ,0.0012205148802572063,-0.3887794851197428,-99.68704746660072
JNJ260828P00225000,225.0,0.32,0.0,0.57,0.3242255078124999,2026-08-28,put,0.285,263.3999938964844,0.1811112471439543,JNJ,0.0056521370898159895,-0.279347862910184,-98.01679400357334
JNJ260828P00230000,230.0,0.65,0.31,0.84,0.3143379113769531,2026-08-28,put,0.575,263.3999938964844,0.1811112471439543,JNJ,0.02189721147871193,-0.553102788521288,-96.1917893080501
JNJ260828P00235000,235.0,0.92,0.82,1.15,0.2992013439941405,2026-08-28,put,0.985,263.3999938964844,0.1811112471439543,JNJ,0.07197498991455742,-0.9130250100854426,-92.69289442491802
JNJ260828P00240000,240.0,1.36,1.22,1.62,0.2866282275390625,2026-08-28,put,1.42,263.3999938964844,0.1811112471439543,JNJ,0.2034554614192583,-1.2165445385807416,-85.67215060427759
JNJ260828P00245000,245.0,2.08,1.85,2.34,0.2773509765624999,2026-08-28,put,2.095,263.3999938964844,0.1811112471439543,JNJ,0.501131761423725,-1.5938682385762752,-76.07962952631385
JNJ260828P00250000,250.0,3.78,2.3,3.5,0.2749095947265625,2026-08-28,put,2.9,263.3999938964844,0.1811112471439543,JNJ,1.08942027912164,-1.8105797208783598,-62.43378347856413
JNJ260828P00255000,255.0,4.6,3.55,4.8,0.2642285491943359,2026-08-28,put,4.175,263.3999938964844,0.1811112471439543,JNJ,2.116720693431695,-2.0582793065683047,-49.30010315133664
JNJ260828P00260000,260.0,6.19,5.35,6.75,0.2618482019042969,2026-08-28,put,6.05,263.3999938964844,0.1811112471439543,JNJ,3.721599293060578,-2.328400706939422,-38.485962098172266
JNJ260828P00265000,265.0,8.72,7.8,9.35,0.2651440673828125,2026-08-28,put,8.575,263.3999938964844,0.1811112471439543,JNJ,5.993268060148324,-2.581731939851675,-30.107661106141986
JNJ260828P00270000,270.0,15.22,10.85,12.9,0.2843089147949218,2026-08-28,put,11.875,263.3999938964844,0.1811112471439543,JNJ,8.94519032393049,-2.9298096760695103,-24.672081482690615
JNJ260828P00290000,290.0,37.9,26.55,29.35,0.3407048352050781,2026-08-28,put,27.950000000000003,263.3999938964844,0.1811112471439543,JNJ,25.702589431652342,-2.247410568347661,-8.040824931476424
JNJ260828P00300000,300.0,42.3,36.0,38.85,0.3861145373535155,2026-08-28,put,37.425,263.3999938964844,0.1811112471439543,JNJ,35.43553264291961,-1.989467357080386,-5.315878041630959
JNJ260904P00200000,200.0,0.84,0.02,0.4,0.4389704541015625,2026-09-04,put,0.21,263.3999938964844,0.1811112471439543,JNJ,3.989094835166662e-06,-0.20999601090516481,-99.99810043103086
JNJ260904P00210000,210.0,0.95,0.05,0.88,0.4343318286132813,2026-09-04,put,0.465,263.3999938964844,0.1811112471439543,JNJ,0.00018426891917948385,-0.4648157310808205,-99.96037227544527
JNJ260904P00235000,235.0,1.09,0.74,2.03,0.3234930932617186,2026-09-04,put,1.3849999999999998,263.3999938964844,0.1811112471439543,JNJ,0.13141612328484698,-1.2535838767151528,-90.51147124297133
JNJ260904P00240000,240.0,1.75,1.16,2.07,0.2835765002441405,2026-09-04,put,1.6149999999999998,263.3999938964844,0.1811112471439543,JNJ,0.322331740645156,-1.2926682593548438,-80.04137828822563
JNJ260904P00255000,255.0,5.43,3.95,5.55,0.2639233764648437,2026-09-04,put,4.75,263.3999938964844,0.1811112471439543,JNJ,2.518151932578462,-2.231848067421538,-46.98627510361133
JNJ260904P00260000,260.0,6.93,5.9,7.75,0.2674023455810547,2026-09-04,put,6.825,263.3999938964844,0.1811112471439543,JNJ,4.180631501591719,-2.644368498408281,-38.74532598400411
JNJ260904P00295000,295.0,36.85,30.8,34.8,0.3626772717285156,2026-09-04,put,32.8,263.3999938964844,0.1811112471439543,JNJ,30.38224838185124,-2.417751618148756,-7.371193957770599
